foreignDataAtlas	https://apicloudank.matriksdata.com/dumrul/v1/foreign-data-atlas	get	lang|key|symbol	gz=False
robotAnalysis	https://apiank.matriksdata.com/dumrul/v1/robot-analysis	get	symbol|period	gz=False
fundamentalRatioReturn	https://apiank.matriksdata.com/dumrul/v1/fundamental-ratio-return	get	symbols|indexes|period	gz=False
dailyReport	https://apiank.matriksdata.com/dumrul/v1/daily-report	get	indexes|start|end|report|grossSwap|suspended|marketMaker|midpoint|vwap	gz=False
investmentCompanyPortfolios	https://apiank.matriksdata.com/dumrul/v1/investment-company-portfolios	get	start|end	gz=False
spread.future	https://apiank.matriksdata.com/dumrul/v1/spread/future	get	underlying|future|spread|submarketCode|top	gz=False
tcmbData	https://apiank.matriksdata.com/dumrul/v1/tcmb	get	type	gz=False
tuikData	https://apiank.matriksdata.com/dumrul/v1/tuik	get	search|start|end	gz=False
garanModelPortfolio	https://apiank.matriksdata.com/dumrul/v1/garan-model-portfolio	get	start|end	gz=False
magnus.simulation	https://apiank.matriksdata.com/dumrul/v1/magnus-simulation	get	simulation|detail	gz=False
magnus.getPortfolio	https://apiank.matriksdata.com/dumrul/v1/magnus-simulation	get	id	gz=False
magnus.createPortfolio	https://apiank.matriksdata.com/dumrul/v1/magnus-portfolio	post		gz=False
magnus.approvePortfolio	https://apiank.matriksdata.com/dumrul/v1/magnus-portfolio/approve	put		gz=False
magnus.deletePortfolio	https://apiank.matriksdata.com/dumrul/v1/magnus-portfolio	delete		gz=False
magnus.completeTransaction	https://apiank.matriksdata.com/dumrul/v1/magnus-portfolio/complete-transaction	put		gz=False
magnus.newOptimization	https://apiank.matriksdata.com/dumrul/v1/magnus-portfolio/new-optimization	put		gz=False
socialMedia.dailyReport	https://apiank.matriksdata.com/dumrul/v1/social-media/daily-report	get	disableAttachment	gz=False
socialMedia.weeklyReport	https://apiank.matriksdata.com/dumrul/v1/social-media/weekly-report	get	disableAttachment	gz=False
socialMedia.monthlyReport	https://apiank.matriksdata.com/dumrul/v1/social-media/monthly-report	get	disableAttachment	gz=False
socialMedia.yearlyReport	https://apiank.matriksdata.com/dumrul/v1/social-media/yearly-report	get	disableAttachment|quarter	gz=False
socialMedia.weeklyCompare	https://apiank.matriksdata.com/dumrul/v1/social-media/weekly-compare	get		gz=False
socialMedia.dividends	https://apiank.matriksdata.com/dumrul/v1/social-media/dividends	get	start|end	gz=False
socialMedia.powerRanker	https://apiank.matriksdata.com/dumrul/v1/social-media/power-ranker	get	indexes|sectorCode|period|volume|issuer	gz=False
socialMedia.powerRankerV2	https://apiank.matriksdata.com/dumrul/v1/social-media/power-ranker-v2	get	indexes|sectorCode|period|type|issuer	gz=False
